Name,Image-path,Result,Pattern list
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/scotiabank,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/scotiabank.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/se,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/se.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sf-express,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sf-express.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/shanghaidelong,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/shanghaidelong.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/shell,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/shell.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/shougang,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/shougang.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/siemens-energy,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/siemens-energy.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/siemens,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/siemens.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sihc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sihc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sinomach,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sinomach.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sk,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sk.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/skhynix,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/skhynix.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/smfg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/smfg.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sncf,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sncf.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/societegenerale,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/societegenerale.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sompo-hd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sompo-hd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sony,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sony.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sphchina,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sphchina.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/starbucks,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/starbucks.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/statefarm,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/statefarm.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/stellantis,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/stellantis.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/stonex,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/stonex.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sumitomocorp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sumitomocorp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/suncor,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/suncor.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/swissre,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/swissre.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sxcc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sxcc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sysco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sysco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/taikang,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/taikang.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/takeda,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/takeda.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/talanx,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/talanx.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/target,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/target.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tatamotors,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tatamotors.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tatasteel,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tatasteel.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/td,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/td.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tdsynnex,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tdsynnex.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/telefonica,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/telefonica.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/telekom,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/telekom.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tencent,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tencent.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tepco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tepco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tescoplc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tescoplc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tesla,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tesla.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/thekrogerco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/thekrogerco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/thephoenixgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/thephoenixgroup.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/thermofisher,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/thermofisher.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/thewaltdisneycompany,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/thewaltdisneycompany.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/thyssenkrupp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/thyssenkrupp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tiaa,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tiaa.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tjx,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tjx.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tnmg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tnmg.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tokiomarinehd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tokiomarinehd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/toshiba,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/toshiba.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/totalenergies,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/totalenergies.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/toyota-tsusho,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/toyota-tsusho.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/trafigura,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/trafigura.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/travelers,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/travelers.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tsmc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tsmc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/tysonfoods,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/tysonfoods.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ubs,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ubs.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/umicore,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/umicore.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/unilever,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/unilever.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/unitedhealthgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/unitedhealthgroup.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ups,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ups.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/usaa,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/usaa.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/usfoods,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/usfoods.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/usps,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/usps.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/vale,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/vale.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/valero,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/valero.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/vanke,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/vanke.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/veolia,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/veolia.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/verbund,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/verbund.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/verizon,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/verizon.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/vinci,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/vinci.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/vodafone,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/vodafone.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/volkswagenag,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/volkswagenag.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/volvogroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/volvogroup.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/walgreensbootsalliance,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/walgreensbootsalliance.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/walmart,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/walmart.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/weichaipower,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/weichaipower.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/weiqiaocy,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/weiqiaocy.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/wellsfargo,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/wellsfargo.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/weston,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/weston.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/wfscorp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/wfscorp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/wilmar-international,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/wilmar-international.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/wistron,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/wistron.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/woolworthsgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/woolworthsgroup.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/wzgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/wzgroup.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/x5,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/x5.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/xiangyu-group,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/xiangyu-group.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/zf,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/zf.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/zgh,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/zgh.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/zurich,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/zurich.png,False,[]
